"AT","BE","CH","CZ","DE.AT.LU","DE.LU","DK.1","DK.2","EE","ES","FI","FR","GR","HU","IT.BRNN","IT.CALABRIA","IT.CNOR","IT.CSUD","IT.FOGN","IT.GR","IT.NORD","IT.NORD.AT","IT.NORD.CH","IT.NORD.FR","IT.NORD.SI","IT.PRGP","IT.ROSN","IT.SACOAC","IT.SACODC","IT.SARD","IT.SICI","IT.SUD","LT","LV","NL","NO.1","NO.2","NO.2NSL","NO.3","NO.4","NO.5","PL","PT","SE.1","SE.2","SE.3","SE.4","SI","SK"
NA,48.0341666666667,55.51875,15.9008333333333,5.93041666666667,NA,6.22625,11.20125,26.2716666666667,62.17875,26.2716666666667,56.3383333333333,50.7995833333333,54.25375,52.4995833333333,NA,57.0366666666667,57.0258333333333,52.4995833333333,52.4995833333333,57.0366666666667,57.0366666666667,57.0366666666667,57.0366666666667,57.0366666666667,50.42875,46.11625,57.0258333333333,57.0366666666667,57.0258333333333,50.42875,52.4995833333333,26.2716666666667,26.2716666666667,37.9966666666667,28.3375,28.3345833333333,NA,27.3120833333333,27.0108333333333,28.3375,24.9381818181818,62.17875,25.9245833333333,25.9245833333333,25.9245833333333,25.9245833333333,57.0366666666667,15.9008333333333
NA,49.9029166666667,56.4933333333333,38.2179166666667,42.15625,NA,30.0733333333333,31.7716666666667,32.4654166666667,58.6916666666667,32.4654166666667,51.7125,52.2654166666667,45.9570833333333,45.775,NA,50.4379166666667,48.9520833333333,45.775,45.775,50.4379166666667,50.4379166666667,50.4379166666667,50.4379166666667,50.4379166666667,28.9141666666667,26.525,48.9520833333333,50.4379166666667,48.9520833333333,28.9141666666667,45.775,32.4654166666667,32.4654166666667,47.4270833333333,31.0191666666667,30.2458333333333,NA,29.98,28.1408333333333,30.2595833333333,30.9791304347826,58.8933333333333,31.3495833333333,31.3495833333333,31.3495833333333,32.4654166666667,49.8325,38.2179166666667
NA,48.22625,51.4245833333333,45.03125,46.1766666666667,NA,29.96,30.5533333333333,31.8116666666667,58.9720833333333,31.8116666666667,52.0308333333333,48.1883333333333,49.7845833333333,33.0120833333333,NA,50.5604166666667,44.66625,33.0120833333333,33.0120833333333,51.06875,51.06875,51.06875,51.06875,51.06875,26.3179166666667,22.0629166666667,44.66625,50.5604166666667,44.66625,26.3179166666667,33.0120833333333,31.8116666666667,31.8116666666667,44.5375,30.4654166666667,30.0208333333333,NA,30.0645833333333,28.1558333333333,30.1254166666667,36.3538095238095,58.9720833333333,30.4045833333333,30.4045833333333,30.4045833333333,30.5533333333333,49.4591666666667,45.03125
NA,51.1008333333333,54.9241666666667,41.0820833333333,41.9966666666667,NA,28.5654166666667,28.5670833333333,29.15125,62.5779166666667,29.15125,60.0308333333333,47.95875,45.2720833333333,54.3575,NA,57.6070833333333,57.2820833333333,54.3575,54.3575,57.6070833333333,57.6070833333333,57.6070833333333,57.6070833333333,57.6070833333333,42.4908333333333,42.10125,57.2820833333333,57.6070833333333,57.2820833333333,42.4908333333333,54.3575,29.15125,29.15125,41.7370833333333,29.31375,29.3120833333333,NA,28.5670833333333,28.3866666666667,29.31375,32.2786956521739,62.5779166666667,28.5670833333333,28.5670833333333,28.5670833333333,28.5670833333333,50.0283333333333,41.0820833333333
NA,41.9854166666667,55.6991666666667,35.36375,35.6466666666667,NA,23.3333333333333,23.3333333333333,23.46125,58.74875,23.46125,54.5925,49.4704166666667,51.1304166666667,51.46625,NA,51.5466666666667,51.46625,51.46625,51.46625,51.7204166666667,51.7204166666667,51.7204166666667,51.7204166666667,51.7204166666667,56.5704166666667,51.46625,51.46625,51.5466666666667,51.46625,56.5704166666667,51.46625,23.46125,23.46125,41.9854166666667,28.2383333333333,28.2383333333333,NA,25.6620833333333,25.6620833333333,28.2383333333333,27.9888888888889,59.1333333333333,23.46125,23.46125,23.46125,23.46125,40.6545833333333,35.36375
NA,44.1258333333333,48.0058333333333,23.8804166666667,29.7779166666667,NA,24.69,24.69,27.7695833333333,50.93125,27.7695833333333,50.0741666666667,49.5729166666667,39.90375,50.2916666666667,NA,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,56.2429166666667,50.2916666666667,50.2916666666667,50.2916666666667,50.2916666666667,56.2429166666667,50.2916666666667,27.7695833333333,27.7695833333333,43.6154166666667,29.1041666666667,29.1025,NA,27.7679166666667,27.7679166666667,29.1025,24.2391666666667,51.28625,27.7695833333333,27.7695833333333,27.7695833333333,27.7695833333333,44.30375,23.8804166666667
NA,55.265,58.1504166666667,48.9645833333333,46.4741666666667,NA,33.4825,33.7570833333333,33.5066666666667,60.1883333333333,33.5066666666667,60.6675,53.7225,50.0620833333333,57.6670833333333,NA,58.345,57.6670833333333,57.6670833333333,57.6670833333333,58.7570833333333,58.7570833333333,58.7570833333333,58.7570833333333,58.7570833333333,65.795,57.6670833333333,57.6670833333333,58.345,57.6670833333333,65.795,57.6670833333333,33.6658333333333,33.5066666666667,45.3829166666667,33.5083333333333,30.9933333333333,NA,31.2358333333333,31.2358333333333,30.9933333333333,32.8441666666667,59.1479166666667,33.5066666666667,33.5066666666667,33.5066666666667,33.6658333333333,52.7104166666667,48.9645833333333
NA,61.5008333333333,68.5829166666667,39.40125,37.4870833333333,NA,27.1933333333333,30.2304166666667,32.75125,65.9395833333333,32.75125,69.8720833333333,59.2225,63.0845833333333,53.1083333333333,NA,54.7366666666667,53.1083333333333,53.1083333333333,53.1083333333333,57.86625,57.86625,57.86625,57.86625,57.86625,58.4320833333333,53.1083333333333,53.1083333333333,54.7366666666667,53.1083333333333,58.4320833333333,53.1083333333333,32.75125,32.75125,40.7475,32.6283333333333,30.1516666666667,NA,31.9925,31.9925,30.7345833333333,32.4979166666667,65.9395833333333,32.7508333333333,32.7508333333333,32.7508333333333,32.7508333333333,55.9625,39.40125
NA,56.1154166666667,64.7775,33.7795833333333,28.2033333333333,NA,23.535,25.6625,31.73,65.8104166666667,31.7966666666667,65.9254166666667,58.4816666666667,55.0620833333333,52.1725,NA,60.1533333333333,52.1725,52.1725,52.1725,64.9304166666667,64.9304166666667,64.9304166666667,64.9304166666667,64.9304166666667,58.5308333333333,52.1725,52.1725,60.1533333333333,52.1725,58.5308333333333,52.1725,31.4779166666667,31.4779166666667,38.6983333333333,31.0258333333333,30.0583333333333,NA,31.7966666666667,31.7966666666667,30.3079166666667,29.9154166666667,66.4895833333333,31.7966666666667,31.7966666666667,31.7966666666667,31.7966666666667,64.875,33.7795833333333
NA,58.7845833333333,63.1958333333333,52.2695833333333,50.1595833333333,NA,43.16625,43.9141666666667,43.6275,65.1254166666667,43.9141666666667,66.6108333333333,53.6279166666667,55.4216666666667,40.55125,NA,59.3125,42.20625,40.55125,40.55125,61.97375,61.97375,61.97375,61.97375,61.97375,40.21875,40.21875,42.20625,59.3125,42.20625,40.21875,40.55125,42.8083333333333,42.8083333333333,51.5575,43.5025,32.795,NA,32.9216666666667,32.4575,32.2754166666667,38.9954166666667,67.0141666666667,43.9141666666667,43.9141666666667,43.9141666666667,43.9141666666667,61.2016666666667,52.7033333333333
NA,71.9758333333333,58.89875,50.8975,49.3870833333333,NA,31.8325,41.545,33.0216666666667,64.89625,33.48125,75.1845833333333,48.2579166666667,51.4554166666667,44.3354166666667,NA,54.8541666666667,47.0516666666667,44.3354166666667,44.3354166666667,60.595,60.595,60.595,60.595,60.595,44.3354166666667,44.3354166666667,47.0516666666667,54.8541666666667,47.0516666666667,44.3354166666667,44.3354166666667,34.1341666666667,32.8620833333333,47.4104166666667,32.0758333333333,30.96875,NA,31.0641666666667,27.2425,31.0641666666667,33.3972727272727,64.89625,33.3891666666667,33.3891666666667,33.3891666666667,39.4916666666667,52.3341666666667,50.8975
NA,51.8425,59.375,41.1758333333333,38.3995833333333,NA,30.0129166666667,31.1595833333333,31.15375,65.2458333333333,31.15375,62.6595833333333,50.0554166666667,49.9195833333333,51.55,NA,58.015,52.8245833333333,51.55,51.55,59.8470833333333,59.8470833333333,59.8470833333333,59.8470833333333,59.8470833333333,51.6754166666667,51.55,52.8245833333333,58.015,52.8245833333333,51.6754166666667,51.55,31.1595833333333,31.1595833333333,42.5054166666667,31.15375,30.195,NA,30.195,26.25625,30.195,31.255652173913,65.4841666666667,31.15375,31.15375,31.15375,31.1595833333333,52.08625,41.1758333333333
NA,52.3541666666667,54.4525,41.53,42.8970833333333,NA,30.8529166666667,32.5545833333333,30.8591666666667,59.51625,30.8591666666667,59.2445833333333,50.6266666666667,54.29625,55.9945833333333,NA,56.4358333333333,55.9945833333333,55.9945833333333,55.9945833333333,56.87375,56.87375,56.87375,56.87375,56.87375,58.7433333333333,55.9945833333333,55.9945833333333,56.4358333333333,55.9945833333333,58.7433333333333,55.9945833333333,32.5545833333333,30.935,44.2004166666667,30.8591666666667,30.7433333333333,NA,30.74,26.09875,30.7433333333333,32.775652173913,59.53625,30.8591666666667,30.8591666666667,30.8591666666667,32.5545833333333,54.6829166666667,41.53
NA,65.5133333333333,65.3395833333333,55.69375,55.6045833333333,NA,30.3933333333333,37.2675,32.80875,70.3841666666667,32.80875,70.3329166666667,60.9266666666667,74.9895833333333,56.6425,NA,65.1666666666667,56.6425,56.6425,56.6425,70.72625,70.72625,70.72625,70.72625,70.72625,59.1175,56.6425,56.6425,65.1666666666667,56.6425,59.1175,56.6425,38.25625,38.25625,47.675,30.57875,30.455,NA,30.3904166666667,26.7870833333333,30.455,39.0766666666667,69.9404166666667,31.2616666666667,31.2616666666667,31.2616666666667,37.2675,72.0279166666667,66.9016666666667
NA,67.7758333333333,71.9575,55.2133333333333,54.8783333333333,NA,29.49125,30.6725,30.2091666666667,65.6420833333333,30.2091666666667,73.3395833333333,77.8545833333333,97.3995833333333,82.3058333333333,NA,82.3058333333333,82.3058333333333,82.3058333333333,82.3058333333333,83.2375,83.2375,83.2375,83.2375,83.2375,82.3058333333333,82.3058333333333,82.3058333333333,82.3058333333333,82.3058333333333,82.3058333333333,82.3058333333333,34.5570833333333,34.13,53.43625,29.835,29.835,NA,29.49125,26.7383333333333,29.835,38.1177777777778,65.6420833333333,29.49125,29.49125,29.49125,30.6725,83.28125,72.2866666666667
NA,68.13625,77.7641666666667,55.3016666666667,34.7979166666667,NA,25.6333333333333,26.0233333333333,27.84875,73.5475,27.84875,77.5270833333333,59.8704166666667,150.206666666667,76.315,NA,77.5316666666667,76.315,76.315,76.315,78.7375,78.7375,78.7375,78.7375,78.7375,78.1445833333333,76.315,76.315,77.5316666666667,76.315,78.1445833333333,76.315,27.84875,27.84875,38.6775,28.165,28.165,NA,27.2683333333333,26.54375,28.165,29.8605263157895,73.5258333333333,27.2129166666667,27.2129166666667,27.2129166666667,27.2129166666667,89.35375,55.3016666666667
NA,77.3375,78.175,42.4491666666667,35.1379166666667,NA,23.5058333333333,24.5775,30.1683333333333,74.6254166666667,30.1683333333333,73.9879166666667,59.00875,79.0083333333333,76.105,NA,82.7829166666667,79.7966666666667,76.105,76.105,83.9316666666667,83.9316666666667,83.9316666666667,83.9316666666667,83.9316666666667,77.67,76.105,79.7966666666667,82.7829166666667,79.7966666666667,77.67,76.105,30.3183333333333,30.3183333333333,40.3075,28.9854166666667,28.9854166666667,NA,28.2491666666667,25.4275,28.9854166666667,31.4421739130435,74.6158333333333,27.6066666666667,27.6066666666667,27.6066666666667,27.6066666666667,84.0225,44.1191666666667
NA,62.54125,79.8795833333333,41.8991666666667,39.5725,NA,34.1941666666667,37.19375,36.9425,68.7920833333333,36.9425,79.8970833333333,67.1741666666667,72.8504166666667,55.5166666666667,NA,84.3495833333333,55.5166666666667,55.5166666666667,55.5166666666667,88.0654166666667,88.0654166666667,88.0654166666667,88.0654166666667,88.0654166666667,56.07375,55.5166666666667,55.5166666666667,84.3495833333333,55.5166666666667,56.07375,55.5166666666667,37.19375,37.19375,42.1054166666667,34.9329166666667,31.4625,NA,30.5808333333333,25.9629166666667,30.5808333333333,38.1472727272727,68.7920833333333,35.0454166666667,35.0454166666667,35.0454166666667,37.19375,86.385,45.2204166666667
NA,65.1329166666667,74.4175,32.77625,33.2854166666667,NA,30.2504166666667,30.7245833333333,30.78375,64.575,30.78375,66.01875,60.7633333333333,66.90375,56.0008333333333,NA,64.7191666666667,56.0008333333333,56.0008333333333,56.0008333333333,66.0933333333333,66.0933333333333,66.0933333333333,66.0933333333333,66.0933333333333,61.2141666666667,56.0008333333333,56.0008333333333,64.7191666666667,56.0008333333333,61.2141666666667,56.0008333333333,30.78375,30.78375,39.4441666666667,30.7525,30.2795833333333,NA,30.18875,25.5554166666667,30.18875,32.3641666666667,64.575,30.7533333333333,30.7533333333333,30.7533333333333,30.7533333333333,64.375,32.77625
NA,62.7954166666667,62.1104166666667,40.2970833333333,36.2970833333333,NA,31.0816666666667,32.1145833333333,31.0979166666667,61.1275,31.0979166666667,63.7641666666667,73.4545833333333,74.705,56.97875,NA,63.4420833333333,61.6445833333333,56.97875,56.97875,63.4420833333333,63.4420833333333,63.4420833333333,63.4420833333333,63.4420833333333,56.97875,56.97875,61.6445833333333,63.4420833333333,61.6445833333333,56.97875,56.97875,32.1145833333333,31.0979166666667,43.1304166666667,30.9791666666667,30.9791666666667,NA,29.9683333333333,25.3829166666667,30.13625,33.9095454545455,61.2141666666667,31.0225,31.0225,31.0979166666667,32.1145833333333,61.2358333333333,40.2970833333333
NA,91.8845833333333,86.8579166666667,76.2895833333333,80.30875,NA,51.2820833333333,51.6583333333333,52.3925,68.6970833333333,52.3925,89.6158333333333,86.9075,81.0491666666667,63.2691666666667,NA,83.5754166666667,66.0758333333333,63.2691666666667,63.2691666666667,89.6158333333333,89.6158333333333,89.6158333333333,89.6158333333333,89.6158333333333,66.94375,63.2691666666667,66.0758333333333,83.5754166666667,66.0758333333333,66.94375,63.2691666666667,52.5583333333333,52.3925,62.2004166666667,41.22625,35.7829166666667,NA,41.7058333333333,25.4816666666667,31.1491666666667,54.0615,69.0116666666667,49.2129166666667,49.2129166666667,51.4925,51.6583333333333,84.01,76.3425
NA,109.656666666667,104.704166666667,86.8229166666667,85.05875,NA,34.3104166666667,49.9095833333333,36.2258333333333,72.6104166666667,36.2258333333333,106.159583333333,89.5145833333333,89.755,65.4229166666667,NA,100.299166666667,65.4229166666667,65.4229166666667,65.4229166666667,106.159583333333,106.159583333333,106.159583333333,106.159583333333,106.159583333333,70.93,65.4229166666667,65.4229166666667,100.299166666667,65.4229166666667,70.93,65.4229166666667,49.9533333333333,37.2675,68.4483333333333,34.1504166666667,31.7145833333333,NA,30.6258333333333,25.6633333333333,30.65875,56.1229411764706,73.0666666666667,32.4158333333333,32.4158333333333,34.3154166666667,49.9095833333333,102.15125,87.2191666666667
NA,92.7479166666667,111.832916666667,80.62125,69.74625,NA,29.7620833333333,29.6695833333333,32.5270833333333,79.3508333333333,32.5270833333333,94.42625,84.525,83.7470833333333,51.65625,NA,93.6775,51.65625,51.65625,51.65625,94.78625,94.78625,94.78625,94.78625,94.78625,62.9725,51.65625,51.65625,93.6775,51.65625,62.9725,51.65625,43.68625,36.92875,63.855,29.7620833333333,29.7620833333333,NA,29.0608333333333,24.56625,29.7145833333333,43.1347368421053,79.0654166666667,29.605,29.605,29.605,29.6695833333333,82.9754166666667,80.6608333333333
NA,89.1316666666667,94.0179166666667,73.3195833333333,67.13125,NA,29.0933333333333,29.0933333333333,29.6966666666667,85.7591666666667,29.6966666666667,92.2583333333333,95.5320833333333,96.32,50.7666666666667,NA,96.07125,50.7666666666667,50.7666666666667,50.7666666666667,96.07125,96.07125,96.07125,96.07125,96.07125,65.2658333333333,50.7666666666667,50.7666666666667,96.07125,50.7666666666667,65.2658333333333,50.7666666666667,40.1329166666667,39.0904166666667,63.7804166666667,29.11,29.11,NA,28.2829166666667,23.7916666666667,29.0741666666667,40.7852380952381,85.5966666666667,29.0933333333333,29.0933333333333,29.0933333333333,29.0933333333333,89.83375,79.4133333333333
NA,93.0670833333333,90.5008333333333,66.7895833333333,62.9175,NA,28.7370833333333,28.7370833333333,32.6429166666667,88.3329166666667,32.6429166666667,98.8720833333333,97.4983333333333,97.6208333333333,51.0075,NA,99.6408333333333,51.0075,51.0075,51.0075,99.6408333333333,99.6408333333333,99.6408333333333,99.6408333333333,99.6408333333333,54.9716666666667,51.0075,51.0075,99.6408333333333,51.0075,54.9716666666667,51.0075,39.46625,37.0391666666667,58.0770833333333,28.7370833333333,28.7370833333333,NA,28.1270833333333,24.0470833333333,28.7370833333333,41.3263157894737,87.5079166666667,28.7370833333333,28.7370833333333,28.7370833333333,28.7370833333333,99.0608333333333,68.1425
NA,52.60125,74.16125,48.4979166666667,47.95625,NA,28.7683333333333,28.7683333333333,28.7683333333333,78.6658333333333,28.7683333333333,75.2583333333333,63.5604166666667,78.11,47.4404166666667,NA,71.5625,53.1458333333333,47.4404166666667,47.4404166666667,71.5625,71.5625,71.5625,71.5625,71.5625,47.4404166666667,47.4404166666667,53.1458333333333,71.5625,53.1458333333333,47.4404166666667,47.4404166666667,38.1279166666667,30.26,43.6875,28.7683333333333,28.7683333333333,NA,27.93375,23.9170833333333,28.65125,42.1852941176471,78.6658333333333,28.7683333333333,28.7683333333333,28.7683333333333,28.7683333333333,66.7045833333333,49.8495833333333
NA,61.6283333333333,68.355,40.5975,41.37625,NA,29.0579166666667,29.0579166666667,29.035,71.6379166666667,29.035,71.1541666666667,58.55125,53.9679166666667,55.19625,NA,70.5470833333333,55.19625,55.19625,55.19625,70.8875,70.8875,70.8875,70.8875,70.8875,55.4220833333333,55.19625,55.19625,70.5470833333333,55.19625,55.4220833333333,55.19625,31.8541666666667,29.76,43.7304166666667,29.0579166666667,29.0579166666667,NA,28.31875,23.9383333333333,28.9366666666667,33.96,72.3104166666667,29.035,29.035,29.035,29.035,59.26625,40.5975
NA,94.5679166666667,95.575,74.5666666666667,76.3825,NA,29.4841666666667,29.4841666666667,35.45875,84.6,35.45875,94.3958333333333,87.3875,91.285,64.9420833333333,NA,86.365,80.1408333333333,64.9420833333333,64.9420833333333,94.8116666666667,94.8116666666667,94.8116666666667,94.8116666666667,94.8116666666667,68.8566666666667,64.9420833333333,80.1408333333333,86.365,80.1408333333333,68.8566666666667,64.9420833333333,39.8891666666667,36.3754166666667,59.825,29.4841666666667,29.4841666666667,NA,29.0916666666667,25.1145833333333,29.24375,43.5683333333333,84.6,29.3433333333333,29.3433333333333,29.3458333333333,29.3458333333333,90.1179166666667,75.78125
NA,114.807916666667,112.081666666667,91.8025,101.825,NA,36.3158333333333,38.2529166666667,42.55625,88.3541666666667,42.55625,116.536666666667,113.717916666667,98.8525,66.9266666666667,NA,84.36625,78.4766666666667,66.9266666666667,66.9266666666667,115.960416666667,115.960416666667,115.960416666667,115.960416666667,115.960416666667,71.8445833333333,66.9266666666667,78.4766666666667,84.36625,78.4766666666667,71.8445833333333,66.9266666666667,47.32375,45.44375,85.7466666666667,31.4408333333333,30.8720833333333,NA,29.53875,25.01375,29.53875,48.9927777777778,88.3541666666667,35.1633333333333,35.1633333333333,36.3158333333333,38.2529166666667,110.24,92.1566666666667
NA,120.194166666667,118.154166666667,82.5995833333333,85.5558333333333,NA,29.845,32.7529166666667,32.7375,91.6641666666667,32.7375,121.26625,90.98875,97.7983333333333,60.3833333333333,NA,94.08625,72.7825,60.3833333333333,60.3833333333333,120.590833333333,120.590833333333,120.590833333333,120.590833333333,120.590833333333,67.695,60.3833333333333,72.7825,94.08625,72.7825,67.695,60.3833333333333,52.07375,41.4383333333333,66.1666666666667,29.7933333333333,29.7933333333333,NA,29.0708333333333,24.9404166666667,29.3579166666667,55.0305555555556,91.6866666666667,29.27875,29.27875,29.695,32.6545833333333,104.2375,86.67375
NA,107.997916666667,115.960833333333,53.62375,48.6,NA,29.9883333333333,39.0945833333333,33.0879166666667,86.92375,33.0879166666667,108.728333333333,102.444166666667,96.5941666666667,64.3595833333333,NA,92.3891666666667,66.175,64.3595833333333,64.3595833333333,108.728333333333,108.728333333333,108.728333333333,108.728333333333,108.728333333333,70.1991666666667,64.3595833333333,66.175,92.3891666666667,66.175,70.1991666666667,64.3595833333333,39.06375,38.615,51.07125,29.9883333333333,29.9883333333333,NA,29.3458333333333,24.765,29.5970833333333,44.8616666666667,86.16875,29.5783333333333,29.5783333333333,29.7333333333333,39.0070833333333,100.692916666667,80.9975
NA,68.7529166666667,77.5383333333333,46.8191666666667,43.9808333333333,NA,30.4779166666667,37.6379166666667,34.8195833333333,75.5516666666667,34.8195833333333,77.4091666666667,109.216666666667,109.415833333333,62.2870833333333,NA,73.3616666666667,62.2870833333333,62.2870833333333,62.2870833333333,77.2745833333333,77.2745833333333,77.2745833333333,77.2745833333333,77.2745833333333,64.0233333333333,62.2870833333333,62.2870833333333,73.3616666666667,62.2870833333333,64.0233333333333,62.2870833333333,37.8391666666667,37.8391666666667,44.0925,30.4779166666667,30.4779166666667,NA,30.37875,24.2,29.97375,42.4622222222222,74.9770833333333,30.60625,30.60625,30.60625,37.6379166666667,113.48625,73.8791666666667
NA,51.5129166666667,57.1,39.7116666666667,42.2404166666667,NA,29.4045833333333,30.1841666666667,29.42625,61.4245833333333,29.42625,58.1545833333333,76.5170833333333,109.685833333333,58.8004166666667,NA,60.8441666666667,58.8004166666667,58.8004166666667,58.8004166666667,61.4720833333333,61.4720833333333,61.4720833333333,61.4720833333333,61.4720833333333,65.3258333333333,58.8004166666667,58.8004166666667,60.8441666666667,58.8004166666667,65.3258333333333,58.8004166666667,30.1841666666667,30.1841666666667,41.6820833333333,29.4045833333333,29.4045833333333,NA,29.2820833333333,23.0295833333333,29.27125,33.0247058823529,61.87375,29.42625,29.42625,29.42625,30.1841666666667,61.4720833333333,39.7116666666667
NA,48.8845833333333,55.2233333333333,35.4554166666667,37.66875,NA,28.6666666666667,28.6395833333333,28.6395833333333,62.2566666666667,28.6395833333333,58.5579166666667,80.2254166666667,82.2016666666667,56.9366666666667,NA,58.93625,58.8008333333333,56.9366666666667,56.9366666666667,58.93625,58.93625,58.93625,58.93625,58.93625,64.4733333333333,56.9366666666667,58.8008333333333,58.93625,58.8008333333333,64.4733333333333,56.9366666666667,28.6395833333333,28.6395833333333,44.3879166666667,28.66875,28.66875,NA,28.6395833333333,22.9725,28.66875,31.134347826087,62.2566666666667,28.6395833333333,28.6395833333333,28.6395833333333,28.6395833333333,59.1041666666667,35.4554166666667
NA,58.5554166666667,65.3366666666667,63.87875,51.7754166666667,NA,31.605,38.58375,32.6808333333333,70.8725,32.6808333333333,63.5329166666667,87.7579166666667,105.687083333333,75.505,NA,75.505,75.505,75.505,75.505,75.505,75.505,75.505,75.505,75.505,76.745,75.505,75.505,75.505,75.505,76.745,75.505,38.58375,38.58375,50.85,30.9954166666667,30.4479166666667,NA,30.5945833333333,23.3704166666667,30.1920833333333,42.0115789473684,70.8725,31.9475,31.9475,32.3716666666667,38.58375,79.69125,70.215
NA,75.29375,70.5016666666667,66.59875,69.67625,NA,35.23,36.7895833333333,36.5220833333333,73.6408333333333,36.5220833333333,76.4295833333333,106.131666666667,110.872083333333,67.7104166666667,NA,76.3116666666667,76.3116666666667,67.7104166666667,67.7104166666667,76.52375,76.52375,76.52375,76.52375,76.52375,71.6504166666667,67.4525,76.3116666666667,76.3116666666667,76.3116666666667,71.6504166666667,67.7104166666667,36.81125,36.81125,67.1291666666667,30.85125,30.85125,NA,31.6779166666667,24.2079166666667,30.3929166666667,41.4984210526316,73.6183333333333,34.8333333333333,34.8333333333333,35.23,36.7895833333333,99.1454166666667,75.7025
NA,61.9216666666667,64.6070833333333,57.1945833333333,50.72125,NA,31.42375,38.9483333333333,37.4445833333333,67.8766666666667,37.4445833333333,65.2895833333333,94.9320833333333,108.750833333333,57.1683333333333,NA,75.9704166666667,75.8508333333333,57.1683333333333,57.1683333333333,75.9704166666667,75.9704166666667,75.9704166666667,75.9704166666667,75.9704166666667,61.33125,57.1683333333333,75.8508333333333,75.9704166666667,75.8508333333333,61.33125,57.1683333333333,39.3879166666667,39.3879166666667,49.4779166666667,30.6420833333333,30.6420833333333,NA,31.6454166666667,25.7254166666667,30.2841666666667,44.7805555555556,67.8766666666667,31.8925,31.8925,32.0225,38.9483333333333,89.34625,86.725
NA,46.8508333333333,65.6783333333333,50.6766666666667,45.2329166666667,NA,31.3854166666667,37.3158333333333,35.0704166666667,48.9641666666667,35.0704166666667,46.9795833333333,88.42375,105.470833333333,57.8125,NA,64.9341666666667,64.2145833333333,57.8125,57.8125,65.8775,65.8775,65.8775,65.8775,65.8775,59.6125,57.8125,64.2145833333333,64.9341666666667,64.2145833333333,59.6125,57.8125,37.46875,37.46875,45.5229166666667,31.3854166666667,31.3854166666667,NA,31.8770833333333,27.21,30.7891666666667,44.01,49.19375,31.8770833333333,31.8770833333333,31.8770833333333,37.3158333333333,73.7170833333333,74.8925
NA,47.29375,62.1970833333333,49.4945833333333,48.0516666666667,NA,32.1675,37.3004166666667,39.16375,47.6920833333333,39.16375,47.62,77.6670833333333,74.5245833333333,51.5325,NA,62.1233333333333,60.325,51.5325,51.5325,65.3291666666667,65.3291666666667,65.3291666666667,65.3291666666667,65.3291666666667,63.065,51.5325,60.325,62.1233333333333,60.325,63.065,51.5325,39.16375,39.16375,47.3620833333333,32.1895833333333,32.1895833333333,NA,33.4329166666667,25.0808333333333,31.3241666666667,42.5731818181818,47.25,33.4329166666667,33.4329166666667,33.4329166666667,37.3004166666667,65.3004166666667,67.7383333333333
NA,46.3608333333333,54.5175,42.7629166666667,45.2479166666667,NA,31.95875,32.17625,31.9604166666667,44.1233333333333,31.9604166666667,45.9133333333333,50.16375,52.9658333333333,44.8004166666667,NA,51.57125,51.57125,44.8004166666667,44.8004166666667,51.57125,51.57125,51.57125,51.57125,51.57125,49.49125,44.8004166666667,51.57125,51.57125,51.57125,49.49125,44.8004166666667,32.17625,32.17625,46.7891666666667,31.95875,31.94875,NA,31.8408333333333,25.0833333333333,31.4825,35.0483333333333,43.94875,31.95875,31.95875,31.95875,32.17625,49.5316666666667,43.7225
NA,47.1608333333333,48.34375,43.19875,43.8254166666667,NA,31.6891666666667,31.6891666666667,31.6891666666667,30.1016666666667,31.6891666666667,45.6804166666667,51.2633333333333,44.1970833333333,48.91125,NA,49.5204166666667,49.5204166666667,48.91125,48.91125,49.5204166666667,49.5204166666667,49.5204166666667,49.5204166666667,49.5204166666667,39.6358333333333,39.6358333333333,49.5204166666667,49.5204166666667,49.5204166666667,39.6358333333333,48.91125,31.6891666666667,31.6891666666667,47.9920833333333,31.6891666666667,31.6891666666667,NA,31.6891666666667,25.4245833333333,31.5366666666667,35.78625,30.1016666666667,31.6891666666667,31.6891666666667,31.6891666666667,31.6891666666667,46.5929166666667,43.3675
NA,63.1933333333333,64.8220833333333,63.6608333333333,61.7320833333333,NA,32.6995833333333,37.2741666666667,39.0625,49.9158333333333,39.0625,63.8883333333333,51.38625,68.5445833333333,56.2545833333333,NA,69.3554166666667,67.0966666666667,56.2545833333333,56.2545833333333,69.3554166666667,69.3554166666667,69.3554166666667,69.3554166666667,69.3554166666667,40.1220833333333,40.1220833333333,67.0966666666667,69.3554166666667,67.0966666666667,40.1220833333333,56.2545833333333,39.0625,39.0625,61.7320833333333,32.6995833333333,32.6995833333333,NA,33.4783333333333,26.21625,32.1745833333333,42.4131578947368,49.8504166666667,34.9620833333333,34.9620833333333,34.9620833333333,37.2741666666667,67.71,66.0916666666667
